line,destination,stop,bus,datetime,estimateArrive
132,HOSPITAL LA PAZ,3273,4830,2021-03-17 13:54:16.973336,95
133,MIRASIERRA,1332,4835,2021-03-17 13:54:16.973575,258
133,MIRASIERRA,1332,4685,2021-03-17 13:54:16.973575,82
132,MONCLOA,1578,4825,2021-03-17 13:54:16.977132,937
132,MONCLOA,1578,4824,2021-03-17 13:54:16.977132,506
133,MIRASIERRA,3296,4693,2021-03-17 13:54:16.984062,665
133,MIRASIERRA,3296,4701,2021-03-17 13:54:16.984062,648
133,CALLAO,3228,4689,2021-03-17 13:54:16.985748,285
133,MIRASIERRA,5793,4685,2021-03-17 13:54:16.986346,405
133,MIRASIERRA,5793,4683,2021-03-17 13:54:16.986346,133
44,CALLAO,3687,5659,2021-03-17 13:54:16.990984,646
1,PROSPERIDAD,3687,122,2021-03-17 13:54:16.990984,45
44,CALLAO,3687,8299,2021-03-17 13:54:16.990984,127
44,CALLAO,5139,5653,2021-03-17 13:54:16.991492,413
133,CALLAO,5139,4692,2021-03-17 13:54:16.991492,361
44,CALLAO,5139,8299,2021-03-17 13:54:16.991492,815
82,MONCLOA,1713,4718,2021-03-17 13:54:16.993240,428
82,MONCLOA,1713,4655,2021-03-17 13:54:16.993240,29
132,MONCLOA,1644,4825,2021-03-17 13:54:16.997720,844
132,MONCLOA,1644,4824,2021-03-17 13:54:16.997720,435
133,MIRASIERRA,1352,4685,2021-03-17 13:54:16.999736,666
133,MIRASIERRA,1352,4683,2021-03-17 13:54:16.999736,429
132,HOSPITAL LA PAZ,3283,8314,2021-03-17 13:54:17.000949,148
132,HOSPITAL LA PAZ,3283,4830,2021-03-17 13:54:17.000949,576
1,PROSPERIDAD,721,8294,2021-03-17 13:54:17.001576,1069
1,PROSPERIDAD,721,116,2021-03-17 13:54:17.001576,368
132,HOSPITAL LA PAZ,3276,4830,2021-03-17 13:54:17.001961,189
132,HOSPITAL LA PAZ,3276,4831,2021-03-17 13:54:17.001961,528
82,PITIS,1722,4721,2021-03-17 13:54:17.002672,615
82,PITIS,1722,4722,2021-03-17 13:54:17.002672,734
1,PROSPERIDAD,745,8294,2021-03-17 13:54:17.003109,1501
1,PROSPERIDAD,745,116,2021-03-17 13:54:17.003109,800
82,PITIS,5729,4706,2021-03-17 13:54:17.003109,80
82,PITIS,5729,4721,2021-03-17 13:54:17.003109,872
82,PITIS,1724,4721,2021-03-17 13:54:17.003256,668
82,PITIS,1724,4722,2021-03-17 13:54:17.003256,793
132,HOSPITAL LA PAZ,1370,8313,2021-03-17 13:54:17.004858,789
133,MIRASIERRA,5573,4699,2021-03-17 13:54:17.004960,341
1,PROSPERIDAD,726,116,2021-03-17 13:54:17.005213,60
1,PROSPERIDAD,726,8294,2021-03-17 13:54:17.005213,761
132,HOSPITAL LA PAZ,3290,4737,2021-03-17 13:54:17.006280,252
132,HOSPITAL LA PAZ,3290,4827,2021-03-17 13:54:17.006280,8
133,CALLAO,1342,5475,2021-03-17 13:54:17.008064,26
133,CALLAO,1342,4724,2021-03-17 13:54:17.008064,169
1,CRISTO REY,4094,117,2021-03-17 13:54:17.008220,592
1,CRISTO REY,4094,121,2021-03-17 13:54:17.008220,1214
133,MIRASIERRA,1347,4683,2021-03-17 13:54:17.008736,229
133,MIRASIERRA,1347,4685,2021-03-17 13:54:17.008736,467
1,CRISTO REY,273,118,2021-03-17 13:54:17.008884,642
1,CRISTO REY,273,116,2021-03-17 13:54:17.008884,1362
44,CALLAO,5098,5660,2021-03-17 13:54:17.009450,865
44,CALLAO,5098,5655,2021-03-17 13:54:17.009450,442
82,MONCLOA,1630,4710,2021-03-17 13:54:17.009733,714
82,MONCLOA,1630,4713,2021-03-17 13:54:17.009733,297
82,MONCLOA,1719,4718,2021-03-17 13:54:17.009755,315
82,MONCLOA,1719,4713,2021-03-17 13:54:17.009755,674
82,PITIS,1699,4656,2021-03-17 13:54:17.010274,777
82,PITIS,1699,4705,2021-03-17 13:54:17.010274,507
1,CRISTO REY,716,119,2021-03-17 13:54:17.012885,27
1,CRISTO REY,716,118,2021-03-17 13:54:17.012885,730
1,CRISTO REY,728,119,2021-03-17 13:54:17.144676,639
133,MIRASIERRA,172,4702,2021-03-17 13:54:17.144766,122
44,MARQUES DE VIANA,172,5657,2021-03-17 13:54:17.144766,824
133,MIRASIERRA,172,4704,2021-03-17 13:54:17.144766,536
1,CRISTO REY,172,115,2021-03-17 13:54:17.144766,470
1,CRISTO REY,172,120,2021-03-17 13:54:17.144766,216
44,MARQUES DE VIANA,172,8297,2021-03-17 13:54:17.144766,181
44,MARQUES DE VIANA,2398,5656,2021-03-17 13:54:17.145057,689
44,MARQUES DE VIANA,2398,5652,2021-03-17 13:54:17.145057,1157
133,MIRASIERRA,1358,4693,2021-03-17 13:54:17.150584,76
133,MIRASIERRA,1358,4684,2021-03-17 13:54:17.150584,256
1,CRISTO REY,161,117,2021-03-17 13:54:17.153610,172
1,CRISTO REY,161,121,2021-03-17 13:54:17.153610,843
82,PITIS,1720,4721,2021-03-17 13:54:17.157575,506
82,PITIS,1720,4722,2021-03-17 13:54:17.157575,680
132,MONCLOA,93,4832,2021-03-17 13:54:17.163019,697
132,MONCLOA,93,4719,2021-03-17 13:54:17.163019,229
44,MARQUES DE VIANA,803,5656,2021-03-17 13:54:17.165872,75
44,MARQUES DE VIANA,803,5652,2021-03-17 13:54:17.165872,564
133,MIRASIERRA,1336,4685,2021-03-17 13:54:17.170830,151
133,MIRASIERRA,1336,4835,2021-03-17 13:54:17.170830,347
44,MARQUES DE VIANA,1666,5652,2021-03-17 13:54:17.175772,921
44,MARQUES DE VIANA,1666,5656,2021-03-17 13:54:17.175772,454
82,PITIS,1711,4721,2021-03-17 13:54:17.182592,143
82,PITIS,1711,4722,2021-03-17 13:54:17.182592,316
44,MARQUES DE VIANA,2390,5656,2021-03-17 13:54:17.183134,150
44,MARQUES DE VIANA,2390,5652,2021-03-17 13:54:17.183134,615
44,MARQUES DE VIANA,5591,5656,2021-03-17 13:54:17.186275,456
44,MARQUES DE VIANA,5591,5652,2021-03-17 13:54:17.186275,895
1,PROSPERIDAD,164,124,2021-03-17 13:54:17.189179,1255
1,PROSPERIDAD,164,4720,2021-03-17 13:54:17.189179,49
132,MONCLOA,1365,4719,2021-03-17 13:54:17.192764,383
132,MONCLOA,1365,4832,2021-03-17 13:54:17.192764,813
133,MIRASIERRA,1356,4684,2021-03-17 13:54:17.192952,144
133,MIRASIERRA,1356,4683,2021-03-17 13:54:17.192952,692
82,MONCLOA,4514,4717,2021-03-17 13:54:17.197503,567
44,CALLAO,4514,8299,2021-03-17 13:54:17.197503,9
132,MONCLOA,4514,4826,2021-03-17 13:54:17.197503,837
1,PROSPERIDAD,4514,115,2021-03-17 13:54:17.197503,1387
82,MONCLOA,4514,4711,2021-03-17 13:54:17.197503,680
44,CALLAO,4514,5659,2021-03-17 13:54:17.197503,480
1,PROSPERIDAD,4514,120,2021-03-17 13:54:17.197503,1155
132,MONCLOA,4514,4703,2021-03-17 13:54:17.197503,121
132,HOSPITAL LA PAZ,3277,4831,2021-03-17 13:54:17.273374,648
132,HOSPITAL LA PAZ,3277,4830,2021-03-17 13:54:17.273374,277
44,CALLAO,2403,5661,2021-03-17 13:54:17.450013,702
44,CALLAO,2403,5660,2021-03-17 13:54:17.450013,246
82,PITIS,1703,4705,2021-03-17 13:54:17.463939,659
82,PITIS,1703,4722,2021-03-17 13:54:17.463939,36
132,MONCLOA,1654,4825,2021-03-17 13:54:17.477419,551
132,MONCLOA,1654,4824,2021-03-17 13:54:17.477419,148
82,PITIS,1633,4721,2021-03-17 13:54:17.480649,705
82,PITIS,1633,4722,2021-03-17 13:54:17.480649,865
1,CRISTO REY,2307,119,2021-03-17 13:54:17.481059,448
1,CRISTO REY,2307,118,2021-03-17 13:54:17.481059,1178
133,CALLAO,1361,4687,2021-03-17 13:54:17.481739,354
133,MIRASIERRA,1636,4693,2021-03-17 13:54:17.482749,387
133,MIRASIERRA,1636,4701,2021-03-17 13:54:17.482749,290
132,MONCLOA,3280,8329,2021-03-17 13:54:17.484135,167
132,MONCLOA,3280,4826,2021-03-17 13:54:17.484135,19
82,MONCLOA,5309,4655,2021-03-17 13:54:17.484173,512
82,MONCLOA,5309,4718,2021-03-17 13:54:17.484173,857
132,MONCLOA,1650,4825,2021-03-17 13:54:17.486988,731
132,MONCLOA,1650,4824,2021-03-17 13:54:17.486988,287
133,MIRASIERRA,3571,4693,2021-03-17 13:54:17.487088,692
133,MIRASIERRA,3571,4701,2021-03-17 13:54:17.487088,617
44,MARQUES DE VIANA,5572,5657,2021-03-17 13:54:17.487540,282
44,MARQUES DE VIANA,5572,5653,2021-03-17 13:54:17.487540,763
82,PITIS,1629,4706,2021-03-17 13:54:17.489645,98
82,PITIS,1629,4721,2021-03-17 13:54:17.489645,891
132,HOSPITAL LA PAZ,1512,8313,2021-03-17 13:54:17.498299,254
132,HOSPITAL LA PAZ,1512,4829,2021-03-17 13:54:17.498299,386
44,CALLAO,2389,5659,2021-03-17 13:54:17.499058,337
44,CALLAO,2389,5655,2021-03-17 13:54:17.499058,932
132,MONCLOA,1648,4825,2021-03-17 13:54:17.499216,733
132,MONCLOA,1648,4824,2021-03-17 13:54:17.499216,332
1,PROSPERIDAD,5138,124,2021-03-17 13:54:17.499624,1193
133,CALLAO,4968,4698,2021-03-17 13:54:17.501547,342
1,PROSPERIDAD,171,124,2021-03-17 13:54:17.501849,700
1,PROSPERIDAD,171,122,2021-03-17 13:54:17.501849,755
1,CRISTO REY,733,119,2021-03-17 13:54:17.502065,1096
1,CRISTO REY,733,121,2021-03-17 13:54:17.502065,399
133,CALLAO,1612,4687,2021-03-17 13:54:17.502103,97
133,CALLAO,1612,4689,2021-03-17 13:54:17.502103,397
82,MONCLOA,1700,4655,2021-03-17 13:54:17.503628,573
82,MONCLOA,1700,4718,2021-03-17 13:54:17.503628,927
82,PITIS,1716,4721,2021-03-17 13:54:17.509793,415
82,PITIS,1716,4722,2021-03-17 13:54:17.509793,526
82,PITIS,1701,4705,2021-03-17 13:54:17.510320,614
132,MONCLOA,3291,4832,2021-03-17 13:54:17.632274,316
132,MONCLOA,3291,4827,2021-03-17 13:54:17.632274,727
44,CALLAO,1671,5655,2021-03-17 13:54:17.634578,252
44,CALLAO,1671,5660,2021-03-17 13:54:17.634578,655
44,MARQUES DE VIANA,2392,5656,2021-03-17 13:54:17.639580,200
44,MARQUES DE VIANA,2392,5652,2021-03-17 13:54:17.639580,663
132,HOSPITAL LA PAZ,1674,4830,2021-03-17 13:54:17.658820,760
132,HOSPITAL LA PAZ,1674,8314,2021-03-17 13:54:17.658820,308
132,MONCLOA,1515,4719,2021-03-17 13:54:17.661243,723
132,MONCLOA,1515,4825,2021-03-17 13:54:17.661243,290
1,PROSPERIDAD,729,8294,2021-03-17 13:54:17.670241,510
1,PROSPERIDAD,729,4720,2021-03-17 13:54:17.670241,1074
132,MONCLOA,1371,4719,2021-03-17 13:54:17.670509,103
132,MONCLOA,1371,4832,2021-03-17 13:54:17.670509,546
82,MONCLOA,1690,4711,2021-03-17 13:54:17.672213,191
82,MONCLOA,1690,4717,2021-03-17 13:54:17.672213,160
132,MONCLOA,1690,8329,2021-03-17 13:54:17.672213,421
132,MONCLOA,1690,4826,2021-03-17 13:54:17.672213,292
82,MONCLOA,1727,4713,2021-03-17 13:54:17.672228,462
82,MONCLOA,1727,4718,2021-03-17 13:54:17.672228,91
133,MIRASIERRA,1343,4683,2021-03-17 13:54:17.672282,99
133,MIRASIERRA,1343,4685,2021-03-17 13:54:17.672282,375
1,CRISTO REY,449,121,2021-03-17 13:54:17.672669,521
1,CRISTO REY,449,119,2021-03-17 13:54:17.672669,1177
1,CRISTO REY,736,120,2021-03-17 13:54:17.673320,428
44,MARQUES DE VIANA,736,8297,2021-03-17 13:54:17.673320,374
1,CRISTO REY,736,115,2021-03-17 13:54:17.673320,682
133,MIRASIERRA,736,4702,2021-03-17 13:54:17.673320,215
44,MARQUES DE VIANA,736,5652,2021-03-17 13:54:17.673320,100
133,MIRASIERRA,736,4704,2021-03-17 13:54:17.673320,630
1,CRISTO REY,283,115,2021-03-17 13:54:17.674814,384
44,MARQUES DE VIANA,283,8297,2021-03-17 13:54:17.674814,11
133,MIRASIERRA,283,4704,2021-03-17 13:54:17.674814,402
44,MARQUES DE VIANA,283,5657,2021-03-17 13:54:17.674814,655
1,CRISTO REY,283,120,2021-03-17 13:54:17.674814,104
133,CALLAO,1355,4687,2021-03-17 13:54:17.675934,638
133,CALLAO,1355,4695,2021-03-17 13:54:17.675934,189
132,MONCLOA,1380,4719,2021-03-17 13:54:17.677690,52
132,MONCLOA,1380,4832,2021-03-17 13:54:17.677690,495
132,HOSPITAL LA PAZ,1655,8313,2021-03-17 13:54:17.677931,16
132,HOSPITAL LA PAZ,1655,4829,2021-03-17 13:54:17.677931,126
1,PROSPERIDAD,4022,120,2021-03-17 13:54:17.677947,1170
82,MONCLOA,4022,4717,2021-03-17 13:54:17.677947,612
44,CALLAO,4022,8299,2021-03-17 13:54:17.677947,93
132,MONCLOA,4022,4703,2021-03-17 13:54:17.677947,195
82,MONCLOA,4022,4711,2021-03-17 13:54:17.677947,702
132,MONCLOA,4022,4826,2021-03-17 13:54:17.677947,893
44,CALLAO,4022,5659,2021-03-17 13:54:17.677947,613
82,PITIS,743,4723,2021-03-17 13:54:17.678439,668
82,PITIS,743,4656,2021-03-17 13:54:17.678439,248
1,CRISTO REY,743,120,2021-03-17 13:54:17.678439,1044
132,HOSPITAL LA PAZ,743,8312,2021-03-17 13:54:17.678439,492
1,CRISTO REY,743,115,2021-03-17 13:54:17.678439,1255
132,HOSPITAL LA PAZ,743,4831,2021-03-17 13:54:17.678439,28
44,MARQUES DE VIANA,743,5656,2021-03-17 13:54:17.678439,7
44,MARQUES DE VIANA,743,5652,2021-03-17 13:54:17.678439,481
44,CALLAO,1677,5660,2021-03-17 13:54:17.678714,365
82,MONCLOA,1717,4718,2021-03-17 13:54:17.679528,345
82,MONCLOA,1717,4713,2021-03-17 13:54:17.679528,709
132,HOSPITAL LA PAZ,1684,4831,2021-03-17 13:54:17.679767,220
82,PITIS,1684,4705,2021-03-17 13:54:17.679767,115
132,HOSPITAL LA PAZ,1684,8312,2021-03-17 13:54:17.679767,684
82,PITIS,1684,4656,2021-03-17 13:54:17.679767,405
132,MONCLOA,1604,4827,2021-03-17 13:54:17.681769,686
132,MONCLOA,1604,4832,2021-03-17 13:54:17.681769,275
132,MONCLOA,3274,8329,2021-03-17 13:54:17.871435,255
132,MONCLOA,3274,4826,2021-03-17 13:54:17.871435,139
132,MONCLOA,1509,4719,2021-03-17 13:54:17.871712,530
132,MONCLOA,1509,4825,2021-03-17 13:54:17.871712,107
132,HOSPITAL LA PAZ,1653,4829,2021-03-17 13:54:17.873425,77
132,MONCLOA,1511,4719,2021-03-17 13:54:17.874948,575
132,MONCLOA,1511,4825,2021-03-17 13:54:17.874948,152
132,MONCLOA,1646,4825,2021-03-17 13:54:17.879515,771
132,MONCLOA,1646,4824,2021-03-17 13:54:17.879515,358
132,HOSPITAL LA PAZ,1649,8314,2021-03-17 13:54:17.880527,754
132,MONCLOA,1656,4825,2021-03-17 13:54:17.880749,467
132,MONCLOA,1656,4824,2021-03-17 13:54:17.880749,60
133,CALLAO,1615,4689,2021-03-17 13:54:17.881275,501
133,CALLAO,1615,4687,2021-03-17 13:54:17.881275,189
132,MONCLOA,3287,4825,2021-03-17 13:54:17.882283,10
132,MONCLOA,3287,4719,2021-03-17 13:54:17.882283,443
132,HOSPITAL LA PAZ,3285,8314,2021-03-17 13:54:17.882410,185
132,HOSPITAL LA PAZ,3285,4830,2021-03-17 13:54:17.882410,620
132,HOSPITAL LA PAZ,1577,4830,2021-03-17 13:54:17.885417,912
132,HOSPITAL LA PAZ,1577,8314,2021-03-17 13:54:17.885417,444
44,CALLAO,2401,5660,2021-03-17 13:54:17.885568,454
44,CALLAO,2401,5655,2021-03-17 13:54:17.885568,91
1,CRISTO REY,451,121,2021-03-17 13:54:17.885595,598
82,PITIS,4021,4656,2021-03-17 13:54:17.886795,148
132,HOSPITAL LA PAZ,4021,8310,2021-03-17 13:54:17.886795,743
1,CRISTO REY,4021,115,2021-03-17 13:54:17.886795,1001
44,MARQUES DE VIANA,4021,5652,2021-03-17 13:54:17.886795,341
44,MARQUES DE VIANA,4021,8297,2021-03-17 13:54:17.886795,642
132,HOSPITAL LA PAZ,4021,8312,2021-03-17 13:54:17.886795,428
82,PITIS,4021,4723,2021-03-17 13:54:17.886795,569
1,CRISTO REY,4021,120,2021-03-17 13:54:17.886795,727
132,HOSPITAL LA PAZ,1516,8313,2021-03-17 13:54:17.886813,153
132,HOSPITAL LA PAZ,1516,4829,2021-03-17 13:54:17.886813,275
132,HOSPITAL LA PAZ,1510,8313,2021-03-17 13:54:17.886957,292
132,HOSPITAL LA PAZ,1510,4829,2021-03-17 13:54:17.886957,423
132,HOSPITAL LA PAZ,3288,4737,2021-03-17 13:54:17.887838,221
82,PITIS,3756,4721,2021-03-17 13:54:17.888384,318
82,PITIS,3756,4722,2021-03-17 13:54:17.888384,477
132,HOSPITAL LA PAZ,1686,8312,2021-03-17 13:54:17.937113,735
82,PITIS,1686,4705,2021-03-17 13:54:17.937113,148
132,HOSPITAL LA PAZ,1686,4831,2021-03-17 13:54:17.937113,270
82,PITIS,1686,4656,2021-03-17 13:54:17.937113,437
132,HOSPITAL LA PAZ,1657,4829,2021-03-17 13:54:17.937905,207
132,HOSPITAL LA PAZ,1657,8313,2021-03-17 13:54:17.937905,86
132,HOSPITAL LA PAZ,1514,8313,2021-03-17 13:54:17.938231,193
132,HOSPITAL LA PAZ,1514,4829,2021-03-17 13:54:17.938231,326
82,MONCLOA,1738,4713,2021-03-17 13:54:17.938527,325
82,MONCLOA,1738,4710,2021-03-17 13:54:17.938527,744
132,MONCLOA,1652,4824,2021-03-17 13:54:18.005642,229
132,MONCLOA,1652,4825,2021-03-17 13:54:18.005642,627
133,CALLAO,1617,4689,2021-03-17 13:54:18.005741,549
133,CALLAO,1617,4687,2021-03-17 13:54:18.005741,241
133,CALLAO,1346,4724,2021-03-17 13:54:18.012710,64
133,CALLAO,1346,4695,2021-03-17 13:54:18.012710,526
82,MONCLOA,1694,4717,2021-03-17 13:54:18.015452,38
82,MONCLOA,1694,4711,2021-03-17 13:54:18.015452,71
132,HOSPITAL LA PAZ,4175,4831,2021-03-17 13:54:18.034658,95
82,PITIS,4175,4705,2021-03-17 13:54:18.034658,4
132,HOSPITAL LA PAZ,4175,8312,2021-03-17 13:54:18.034658,560
82,PITIS,4175,4656,2021-03-17 13:54:18.034658,299
44,CALLAO,1667,5660,2021-03-17 13:54:18.034774,807
44,CALLAO,1667,5655,2021-03-17 13:54:18.034774,402
44,CALLAO,1669,5655,2021-03-17 13:54:18.034783,356
44,CALLAO,1669,5660,2021-03-17 13:54:18.034783,795
82,PITIS,1697,4656,2021-03-17 13:54:18.035149,745
82,PITIS,1697,4705,2021-03-17 13:54:18.035149,448
82,PITIS,1705,4722,2021-03-17 13:54:18.035750,93
82,PITIS,1705,4705,2021-03-17 13:54:18.035750,745
133,MIRASIERRA,738,4702,2021-03-17 13:54:18.036142,307
1,CRISTO REY,738,120,2021-03-17 13:54:18.036142,566
44,MARQUES DE VIANA,738,8297,2021-03-17 13:54:18.036142,463
1,CRISTO REY,738,115,2021-03-17 13:54:18.036142,793
44,MARQUES DE VIANA,738,5652,2021-03-17 13:54:18.036142,181
132,MONCLOA,3289,4832,2021-03-17 13:54:18.058851,357
132,MONCLOA,3289,4827,2021-03-17 13:54:18.058851,777
133,MIRASIERRA,1745,4701,2021-03-17 13:54:18.063086,714
133,MIRASIERRA,1745,4693,2021-03-17 13:54:18.063086,741
82,MONCLOA,1696,4711,2021-03-17 13:54:18.068310,36
82,MONCLOA,1696,4717,2021-03-17 13:54:18.068310,13
133,CALLAO,3295,4698,2021-03-17 13:54:18.097644,546
133,CALLAO,3295,4689,2021-03-17 13:54:18.097644,186
133,MIRASIERRA,1637,4701,2021-03-17 13:54:18.112692,334
133,MIRASIERRA,1637,4693,2021-03-17 13:54:18.112692,412
132,MONCLOA,3282,8329,2021-03-17 13:54:18.117291,128
82,PITIS,1691,4705,2021-03-17 13:54:18.117565,346
82,PITIS,1691,4656,2021-03-17 13:54:18.117565,624
132,HOSPITAL LA PAZ,1691,4831,2021-03-17 13:54:18.117565,415
82,MONCLOA,1704,4655,2021-03-17 13:54:18.117601,479
82,MONCLOA,1704,4718,2021-03-17 13:54:18.117601,833
44,CALLAO,1679,5660,2021-03-17 13:54:18.118277,315
44,CALLAO,1679,5661,2021-03-17 13:54:18.118277,771
44,MARQUES DE VIANA,2394,5656,2021-03-17 13:54:18.130091,299
44,MARQUES DE VIANA,2394,5652,2021-03-17 13:54:18.130091,756
133,MIRASIERRA,3293,4693,2021-03-17 13:54:18.146620,463
133,MIRASIERRA,3293,4701,2021-03-17 13:54:18.146620,417
82,MONCLOA,1712,4718,2021-03-17 13:54:18.147150,554
82,MONCLOA,1712,4655,2021-03-17 13:54:18.147150,192
133,MIRASIERRA,1351,4683,2021-03-17 13:54:18.147399,363
133,MIRASIERRA,1351,4685,2021-03-17 13:54:18.147399,615
133,CALLAO,1331,4724,2021-03-17 13:54:18.153912,432
82,MONCLOA,1331,4711,2021-03-17 13:54:18.153912,383
132,MONCLOA,1331,8329,2021-03-17 13:54:18.153912,704
133,CALLAO,1331,5475,2021-03-17 13:54:18.153912,330
132,MONCLOA,1331,4826,2021-03-17 13:54:18.153912,552
82,MONCLOA,1331,4717,2021-03-17 13:54:18.153912,358
132,HOSPITAL LA PAZ,3278,4830,2021-03-17 13:54:18.159156,376
133,MIRASIERRA,1330,4835,2021-03-17 13:54:18.221144,172
82,PITIS,1709,4721,2021-03-17 13:54:18.223165,84
82,PITIS,1709,4722,2021-03-17 13:54:18.223165,281
133,CALLAO,1344,4695,2021-03-17 13:54:18.230533,554
133,CALLAO,1344,4724,2021-03-17 13:54:18.230533,92
133,MIRASIERRA,1614,4701,2021-03-17 13:54:18.233551,200
133,MIRASIERRA,1614,4693,2021-03-17 13:54:18.233551,303
82,PITIS,4285,4656,2021-03-17 13:54:18.243785,703
82,PITIS,4285,4705,2021-03-17 13:54:18.243785,429
133,CALLAO,3572,4698,2021-03-17 13:54:18.244013,455
133,CALLAO,3572,4689,2021-03-17 13:54:18.244013,95
133,CALLAO,1350,4695,2021-03-17 13:54:18.244898,367
133,CALLAO,1350,4687,2021-03-17 13:54:18.244898,807
1,PROSPERIDAD,727,8294,2021-03-17 13:54:18.258223,691
133,CALLAO,1353,4687,2021-03-17 13:54:18.258976,736
133,CALLAO,1353,4695,2021-03-17 13:54:18.258976,306
132,MONCLOA,3286,4824,2021-03-17 13:54:18.259743,635
132,MONCLOA,3286,8329,2021-03-17 13:54:18.259743,36
132,HOSPITAL LA PAZ,1786,8313,2021-03-17 13:54:18.263398,370
132,HOSPITAL LA PAZ,1786,4829,2021-03-17 13:54:18.263398,499
133,CALLAO,193,5475,2021-03-17 13:54:18.294697,786
1,PROSPERIDAD,193,124,2021-03-17 13:54:18.294697,300
1,PROSPERIDAD,193,122,2021-03-17 13:54:18.294697,362
44,CALLAO,193,8299,2021-03-17 13:54:18.294697,423
44,CALLAO,193,5653,2021-03-17 13:54:18.294697,21
44,MARQUES DE VIANA,1750,8297,2021-03-17 13:54:18.307451,98
1,CRISTO REY,1750,120,2021-03-17 13:54:18.307451,182
1,CRISTO REY,1750,115,2021-03-17 13:54:18.307451,436
44,MARQUES DE VIANA,1750,5657,2021-03-17 13:54:18.307451,741
133,MIRASIERRA,1750,4704,2021-03-17 13:54:18.307451,480
133,MIRASIERRA,1750,4702,2021-03-17 13:54:18.307451,66
132,HOSPITAL LA PAZ,1643,4830,2021-03-17 13:54:18.310391,1047
132,HOSPITAL LA PAZ,1643,8314,2021-03-17 13:54:18.310391,578
1,PROSPERIDAD,737,124,2021-03-17 13:54:18.310731,109
133,CALLAO,737,4724,2021-03-17 13:54:18.310731,623
133,CALLAO,737,5475,2021-03-17 13:54:18.310731,584
44,CALLAO,737,8299,2021-03-17 13:54:18.310731,221
44,CALLAO,737,5659,2021-03-17 13:54:18.310731,742
1,PROSPERIDAD,737,122,2021-03-17 13:54:18.310731,200
44,CALLAO,2391,5655,2021-03-17 13:54:18.502155,841
44,CALLAO,2391,5659,2021-03-17 13:54:18.502155,266
82,MONCLOA,1721,4718,2021-03-17 13:54:18.543995,211
82,MONCLOA,1721,4713,2021-03-17 13:54:18.543995,584
82,MONCLOA,4292,4710,2021-03-17 13:54:18.548757,401
1,CRISTO REY,725,118,2021-03-17 13:54:18.552544,1277
1,CRISTO REY,725,119,2021-03-17 13:54:18.552544,573
1,PROSPERIDAD,426,4720,2021-03-17 13:54:18.552796,736
1,PROSPERIDAD,426,8294,2021-03-17 13:54:18.552796,221
132,HOSPITAL LA PAZ,5140,4830,2021-03-17 13:54:18.553011,427
133,MIRASIERRA,1338,4835,2021-03-17 13:54:18.553298,372
133,MIRASIERRA,1338,4685,2021-03-17 13:54:18.553298,177
82,PITIS,1730,4706,2021-03-17 13:54:18.555349,33
82,PITIS,1730,4721,2021-03-17 13:54:18.555349,828
132,HOSPITAL LA PAZ,1605,4827,2021-03-17 13:54:18.557988,51
132,HOSPITAL LA PAZ,1605,4737,2021-03-17 13:54:18.557988,328
82,MONCLOA,1731,4713,2021-03-17 13:54:18.558055,365
82,MONCLOA,1731,4718,2021-03-17 13:54:18.558055,1
132,HOSPITAL LA PAZ,1687,8312,2021-03-17 13:54:18.558156,800
132,HOSPITAL LA PAZ,1687,4831,2021-03-17 13:54:18.558156,300
82,PITIS,1687,4705,2021-03-17 13:54:18.558156,196
82,PITIS,1687,4656,2021-03-17 13:54:18.558156,484
44,MARQUES DE VIANA,168,5653,2021-03-17 13:54:18.559399,1005
1,CRISTO REY,168,115,2021-03-17 13:54:18.559399,173
44,MARQUES DE VIANA,168,5657,2021-03-17 13:54:18.559399,524
133,MIRASIERRA,168,4699,2021-03-17 13:54:18.559399,566
133,MIRASIERRA,168,4704,2021-03-17 13:54:18.559399,206
1,CRISTO REY,168,117,2021-03-17 13:54:18.559399,910
133,CALLAO,1360,4689,2021-03-17 13:54:18.564348,608
133,CALLAO,1360,4687,2021-03-17 13:54:18.564348,300
1,PROSPERIDAD,2304,8294,2021-03-17 13:54:18.564601,956
1,PROSPERIDAD,2304,116,2021-03-17 13:54:18.564601,247
1,CRISTO REY,718,119,2021-03-17 13:54:18.564729,205
1,CRISTO REY,718,118,2021-03-17 13:54:18.564729,935
133,MIRASIERRA,1340,4835,2021-03-17 13:54:18.564926,411
133,MIRASIERRA,1340,4685,2021-03-17 13:54:18.564926,225
82,MONCLOA,1725,4718,2021-03-17 13:54:18.564992,126
82,MONCLOA,1725,4713,2021-03-17 13:54:18.564992,485
1,PROSPERIDAD,724,124,2021-03-17 13:54:18.565027,1113
1,PROSPERIDAD,724,122,2021-03-17 13:54:18.565027,1173
44,MARQUES DE VIANA,734,5652,2021-03-17 13:54:18.565411,3
133,MIRASIERRA,734,4702,2021-03-17 13:54:18.565411,172
44,MARQUES DE VIANA,734,8297,2021-03-17 13:54:18.565411,280
1,CRISTO REY,734,115,2021-03-17 13:54:18.565411,603
1,CRISTO REY,734,120,2021-03-17 13:54:18.565411,366
133,MIRASIERRA,734,4704,2021-03-17 13:54:18.565411,586
132,HOSPITAL LA PAZ,1372,8313,2021-03-17 13:54:18.565531,845
132,HOSPITAL LA PAZ,1372,4737,2021-03-17 13:54:18.565531,43
82,PITIS,1718,4721,2021-03-17 13:54:18.565570,412
